file_date,name,cusip,mval,shares
2014-12-31,NATIONAL OILWELL VARCO INC,637071101,191689,2925207
2014-12-31,NOW INC,67011P100,16974,659694
2014-12-31,NOW INC,67011P100,29998,1165875
2014-12-31,PHILLIPS 66,718546104,470897,6567600
2014-12-31,PRECISION CASTPARTS CORP,740189105,312634,1297883
2014-12-31,PRECISION CASTPARTS CORP,740189105,374762,1555805
2014-12-31,PROCTER & GAMBLE CO,742718109,28730,315400
2014-12-31,PROCTER & GAMBLE CO,742718109,1847305,20280000
2014-12-31,PROCTER & GAMBLE CO,742718109,142100,1560000
2014-12-31,PROCTER & GAMBLE CO,742718109,568402,6240000
2014-12-31,PROCTER & GAMBLE CO,742718109,568402,6240000
2014-12-31,PROCTER & GAMBLE CO,742718109,1582933,17377678
2014-12-31,PROCTER & GAMBLE CO,742718109,71050,780000
2014-12-31,RESTAURANT BRANDS INTL INC,76131D103,329428,8438225
2014-12-31,SANOFI,80105N105,19220,421400
2014-12-31,SANOFI,80105N105,23249,509742
2014-12-31,SANOFI,80105N105,7722,169300
2014-12-31,SANOFI,80105N105,127956,2805433
2014-12-31,SUNCOR ENERGY INC NEW,867224107,201768,6348894
2014-12-31,SUNCOR ENERGY INC NEW,867224107,413140,13000000
2014-12-31,SUNCOR ENERGY INC NEW,867224107,95512,3005400
2014-12-31,TORCHMARK CORP,891027104,9452,174489
2014-12-31,TORCHMARK CORP,891027104,54814,1011888
2014-12-31,TORCHMARK CORP,891027104,77968,1439325
2014-12-31,TORCHMARK CORP,891027104,201947,3728025
2014-12-31,TWENTY FIRST CENTY FOX INC,90130A101,142785,3717867
2014-12-31,TWENTY FIRST CENTY FOX INC,90130A101,39539,1029530
2014-12-31,US BANCORP DEL,902973304,26533,590275
2014-12-31,US BANCORP DEL,902973304,137997,3070000
2014-12-31,US BANCORP DEL,902973304,1064456,23680896
2014-12-31,US BANCORP DEL,902973304,569935,12679300
2014-12-31,US BANCORP DEL,902973304,189006,4204800
2014-12-31,US BANCORP DEL,902973304,137098,3050000
2014-12-31,US BANCORP DEL,902973304,1396786,31074226
2014-12-31,US BANCORP DEL,902973304,78438,1745000
2014-12-31,U S G CORP,903293405,392842,14035088
2014-12-31,U S G CORP,903293405,698824,24966928
2014-12-31,UNITED PARCEL SERVICE INC,911312106,6603,59400
2014-12-31,VERISIGN INC,92343E102,287694,5047264
2014-12-31,VERISIGN INC,92343E102,452451,7937736
2014-12-31,VERIZON COMMUNICATIONS INC,92343V104,630951,13487628
2014-12-31,VERIZON COMMUNICATIONS INC,92343V104,70792,1513300
2014-12-31,VERISK ANALYTICS INC,92345Y106,100138,1563434
2014-12-31,VIACOM INC NEW,92553P201,297539,3954000
2014-12-31,VIACOM INC NEW,92553P201,352184,4680190
2014-12-31,VISA INC,92826C839,657936,2509290
2014-12-31,WABCO HLDGS INC,92927K102,254996,2433632
2014-12-31,WABCO HLDGS INC,92927K102,172121,1642693
2014-12-31,WAL MART STORES INC,931142103,26279,306000
2014-12-31,WAL MART STORES INC,931142103,146855,1710000
2014-12-31,WAL MART STORES INC,931142103,2533,29500
2014-12-31,WAL MART STORES INC,931142103,360696,4200000
2014-12-31,WAL MART STORES INC,931142103,131726,1533840
2014-12-31,WAL MART STORES INC,931142103,21985,256000
2014-12-31,WAL MART STORES INC,931142103,81242,946000
2014-12-31,WAL MART STORES INC,931142103,153639,1789000
2014-12-31,WAL MART STORES INC,931142103,394017,4588000
2014-12-31,WAL MART STORES INC,931142103,3777084,43980953
2014-12-31,WAL MART STORES INC,931142103,45946,535000
2014-12-31,WAL MART STORES INC,931142103,43885,511000
2014-12-31,WELLS FARGO & CO NEW,949746101,334373,6099470
2014-12-31,WELLS FARGO & CO NEW,949746101,901789,16450000
2014-12-31,WELLS FARGO & CO NEW,949746101,290738,5303500
2014-12-31,WELLS FARGO & CO NEW,949746101,373481,6812857
2014-12-31,WELLS FARGO & CO NEW,949746101,4103486,74853819
2014-12-31,WELLS FARGO & CO NEW,949746101,44952,820000
2014-12-31,WELLS FARGO & CO NEW,949746101,93194,1700000
2014-12-31,WELLS FARGO & CO NEW,949746101,1977314,36069200
2014-12-31,WELLS FARGO & CO NEW,949746101,562837,10267000
2014-12-31,WELLS FARGO & CO NEW,949746101,3070922,56018270
2014-12-31,WELLS FARGO & CO NEW,949746101,13302966,242666287
2014-12-31,WELLS FARGO & CO NEW,949746101,152838,2788000
2014-12-31,WELLS FARGO & CO NEW,949746101,88245,1609720
2014-12-31,WELLS FARGO & CO NEW,949746101,109640,2000000
2014-12-31,LIBERTY GLOBAL PLC,G5480U104,170173,3389556
2014-12-31,LIBERTY GLOBAL PLC,G5480U104,372861,7426768
2014-12-31,LIBERTY GLOBAL PLC,G5480U120,354932,7346968
2015-03-31,AMERICAN EXPRESS CO,025816109,152501,1952142
2015-03-31,AMERICAN EXPRESS CO,025816109,1345648,17225400
2015-03-31,AMERICAN EXPRESS CO,025816109,65608,839832
2015-03-31,AMERICAN EXPRESS CO,025816109,151795,1943100
2015-03-31,AMERICAN EXPRESS CO,025816109,624541,7994634
2015-03-31,AMERICAN EXPRESS CO,025816109,9394389,120255879
2015-03-31,AMERICAN EXPRESS CO,025816109,109346,1399713
2015-03-31,BANK OF NEW YORK MELLON CORP,064058100,291124,7234700
2015-03-31,BANK OF NEW YORK MELLON CORP,064058100,72187,1793915
2015-03-31,BANK OF NEW YORK MELLON CORP,064058100,219122,5445384
2015-03-31,BANK OF NEW YORK MELLON CORP,064058100,22133,550021
2015-03-31,BANK OF NEW YORK MELLON CORP,064058100,227614,5656400
2015-03-31,CHARTER COMMUNICATIONS INC D,16117M305,316228,1637553
2015-03-31,CHARTER COMMUNICATIONS INC D,16117M305,838403,4341583
2015-03-31,CHICAGO BRIDGE & IRON CO N V,167250109,208525,4233151
2015-03-31,CHICAGO BRIDGE & IRON CO N V,167250109,318612,6467959
2015-03-31,COCA COLA CO,191216100,32440,800000
2015-03-31,COCA COLA CO,191216100,3255484,80283200
2015-03-31,COCA COLA CO,191216100,73963,1824000
2015-03-31,COCA COLA CO,191216100,584374,14411200
2015-03-31,COCA COLA CO,191216100,741189,18278400
2015-03-31,COCA COLA CO,191216100,11349588,279891200
2015-03-31,COCA COLA CO,191216100,144034,3552000
2015-03-31,COCA COLA CO,191216100,38928,960000
2015-03-31,COSTCO WHSL CORP NEW,22160K105,656483,4333363
2015-03-31,DAVITA HEALTHCARE PARTNERS I,23918K108,1629834,20052088
2015-03-31,DAVITA HEALTHCARE PARTNERS I,23918K108,1504776,18513482
2015-03-31,DEERE & CO,244199105,86787,989700
2015-03-31,DEERE & CO,244199105,202780,2312467
2015-03-31,DEERE & CO,244199105,1228355,14007923
2015-03-31,DIRECTV,25490A309,573194,6735529
2015-03-31,DIRECTV,25490A309,1467989,17250170
2015-03-31,DIRECTV,25490A309,589452,6926575
2015-03-31,DIRECTV,25490A309,37546,441194
2015-03-31,GENERAL ELECTRIC CO,369604103,14611,588900
2015-03-31,GENERAL ELECTRIC CO,369604103,13287,535532
2015-03-31,GENERAL ELECTRIC CO,369604103,124008,4998302
2015-03-31,GENERAL ELECTRIC CO,369604103,886,35702
2015-03-31,GENERAL ELECTRIC CO,369604103,105407,4248556
2015-03-31,GENERAL ELECTRIC CO,369604103,4429,178510
2015-03-31,GENERAL MTRS CO,37045V100,422065,11255056
2015-03-31,GENERAL MTRS CO,37045V100,851438,22705000
2015-03-31,GENERAL MTRS CO,37045V100,217588,5802344
2015-03-31,GENERAL MTRS CO,37045V100,46410,1237600
2015-03-31,GOLDMAN SACHS GROUP INC,38141G104,314288,1672012
2015-03-31,GOLDMAN SACHS GROUP INC,38141G104,822551,4375968
2015-03-31,GOLDMAN SACHS GROUP INC,38141G104,1237510,6583551
2015-03-31,GRAHAM HLDGS CO,384637104,50555,48165
2015-03-31,GRAHAM HLDGS CO,384637104,62359,59410
2015-03-31,INTERNATIONAL BUSINESS MACHS,459200101,13559,84480
2015-03-31,INTERNATIONAL BUSINESS MACHS,459200101,44619,278000
2015-03-31,INTERNATIONAL BUSINESS MACHS,459200101,110679,689588
2015-03-31,INTERNATIONAL BUSINESS MACHS,459200101,76205,474800
2015-03-31,INTERNATIONAL BUSINESS MACHS,459200101,135318,843100
2015-03-31,INTERNATIONAL BUSINESS MACHS,459200101,12389821,77195147
2015-03-31,JOHNSON & JOHNSON,478160104,32906,327100
2015-03-31,KRAFT FOODS GROUP INC,50076Q106,16784,192666
2015-03-31,LEE ENTERPRISES INC,523768109,282,88863
2015-03-31,LIBERTY MEDIA CORP DELAWARE,531229102,50976,1322340
2015-03-31,LIBERTY MEDIA CORP DELAWARE,531229102,103224,2677660
2015-03-31,LIBERTY MEDIA CORP DELAWARE,531229300,101027,2644680
2015-03-31,LIBERTY MEDIA CORP DELAWARE,531229300,204573,5355320
2015-03-31,M & T BK CORP,55261F104,69342,546000
2015-03-31,M & T BK CORP,55261F104,20929,164795
2015-03-31,M & T BK CORP,55261F104,593248,4671245
2015-03-31,MASTERCARD INC,57636Q104,451799,5229756
2015-03-31,MEDIA GEN INC NEW,58441K100,76616,4646220
2015-03-31,MONDELEZ INTL INC,609207105,20860,578000
2015-03-31,MOODYS CORP,615369105,1242894,11973928
2015-03-31,MOODYS CORP,615369105,1317829,12695850
2015-03-31,NATIONAL OILWELL VARCO INC,637071101,28984,579788
2015-03-31,NATIONAL OILWELL VARCO INC,637071101,69941,1399107
2015-03-31,NOW INC,67011P100,14276,659694
2015-03-31,NOW INC,67011P100,25230,1165875
2015-03-31,PHILLIPS 66,718546104,479617,6102000
2015-03-31,PHILLIPS 66,718546104,109840,1397450
2015-03-31,PRECISION CASTPARTS CORP,740189105,316193,1505683
2015-03-31,PRECISION CASTPARTS CORP,740189105,565973,2695109
2015-03-31,PROCTER & GAMBLE CO,742718109,25844,315400
2015-03-31,PROCTER & GAMBLE CO,742718109,1661743,20280000
2015-03-31,PROCTER & GAMBLE CO,742718109,127826,1560000
2015-03-31,PROCTER & GAMBLE CO,742718109,511306,6240000
2015-03-31,PROCTER & GAMBLE CO,742718109,511306,6240000
2015-03-31,PROCTER & GAMBLE CO,742718109,1423927,17377678
2015-03-31,PROCTER & GAMBLE CO,742718109,63913,780000
2015-03-31,RESTAURANT BRANDS INTL INC,76131D103,324112,8438225
2015-03-31,SANOFI,80105N105,20834,421400
2015-03-31,SANOFI,80105N105,25202,509742
2015-03-31,SANOFI,80105N105,8370,169300
2015-03-31,SANOFI,80105N105,138701,2805433
2015-03-31,SUNCOR ENERGY INC NEW,867224107,185705,6348894
2015-03-31,SUNCOR ENERGY INC NEW,867224107,380250,13000000
2015-03-31,SUNCOR ENERGY INC NEW,867224107,87908,3005400
2015-03-31,TORCHMARK CORP,891027104,9583,174489
2015-03-31,TORCHMARK CORP,891027104,55573,1011888
2015-03-31,TORCHMARK CORP,891027104,79048,1439325
2015-03-31,TORCHMARK CORP,891027104,204743,3728025
2015-03-31,TWENTY FIRST CENTY FOX INC,90130A101,125813,3717867
2015-03-31,TWENTY FIRST CENTY FOX INC,90130A101,84946,2510230
2015-03-31,US BANCORP DEL,902973304,27044,619275
2015-03-31,US BANCORP DEL,902973304,134067,3070000
2015-03-31,US BANCORP DEL,902973304,1039446,23802300
2015-03-31,US BANCORP DEL,902973304,553705,12679300
2015-03-31,US BANCORP DEL,902973304,183624,4204800
2015-03-31,US BANCORP DEL,902973304,133194,3050000
2015-03-31,US BANCORP DEL,902973304,1511101,34602715
2015-03-31,US BANCORP DEL,902973304,76204,1745000
2015-03-31,U S G CORP,903293405,374737,14035088
2015-03-31,U S G CORP,903293405,666617,24966928
2015-03-31,UNITED PARCEL SERVICE INC,911312106,5758,59400
2015-03-31,VERISIGN INC,92343E102,338015,5047264
2015-03-31,VERISIGN INC,92343E102,531590,7937736
2015-03-31,VERIZON COMMUNICATIONS INC,92343V104,655903,13487628
2015-03-31,VERIZON COMMUNICATIONS INC,92343V104,73592,1513300
2015-03-31,VERISK ANALYTICS INC,92345Y106,111629,1563434
2015-03-31,VIACOM INC NEW,92553P201,244848,3584889
2015-03-31,VIACOM INC NEW,92553P201,319657,4680190
2015-03-31,VISA INC,92826C839,646588,9885160
2015-03-31,WABCO HLDGS INC,92927K102,272855,2220502
2015-03-31,WABCO HLDGS INC,92927K102,201854,1642693
2015-03-31,WAL MART STORES INC,931142103,25169,306000
2015-03-31,WAL MART STORES INC,931142103,140648,1710000
2015-03-31,WAL MART STORES INC,931142103,2426,29500
2015-03-31,WAL MART STORES INC,931142103,345450,4200000
2015-03-31,WAL MART STORES INC,931142103,126158,1533840
2015-03-31,WAL MART STORES INC,931142103,21056,256000
2015-03-31,WAL MART STORES INC,931142103,77809,946000
2015-03-31,WAL MART STORES INC,931142103,147145,1789000
2015-03-31,WAL MART STORES INC,931142103,377363,4588000
2015-03-31,WAL MART STORES INC,931142103,3617433,43980953
2015-03-31,WAL MART STORES INC,931142103,44004,535000
2015-03-31,WAL MART STORES INC,931142103,42030,511000
2015-03-31,WELLS FARGO & CO NEW,949746101,331811,6099470
2015-03-31,WELLS FARGO & CO NEW,949746101,894880,16450000
2015-03-31,WELLS FARGO & CO NEW,949746101,288510,5303500
2015-03-31,WELLS FARGO & CO NEW,949746101,370619,6812857
2015-03-31,WELLS FARGO & CO NEW,949746101,4072048,74853819
2015-03-31,WELLS FARGO & CO NEW,949746101,44608,820000
2015-03-31,WELLS FARGO & CO NEW,949746101,92480,1700000
2015-03-31,WELLS FARGO & CO NEW,949746101,1962164,36069200
2015-03-31,WELLS FARGO & CO NEW,949746101,558525,10267000
2015-03-31,WELLS FARGO & CO NEW,949746101,3047394,56018270
2015-03-31,WELLS FARGO & CO NEW,949746101,13572828,249500523
2015-03-31,WELLS FARGO & CO NEW,949746101,151667,2788000
2015-03-31,WELLS FARGO & CO NEW,949746101,87569,1609720
2015-03-31,WELLS FARGO & CO NEW,949746101,108800,2000000
2015-03-31,LIBERTY GLOBAL PLC,G5480U104,150088,2916025
2015-03-31,LIBERTY GLOBAL PLC,G5480U104,382256,7426768
2015-03-31,LIBERTY GLOBAL PLC,G5480U120,365952,7346968
2015-06-30,AMERICAN EXPRESS CO,025816109,151720,1952142
2015-06-30,AMERICAN EXPRESS CO,025816109,1338758,17225400
2015-06-30,AMERICAN EXPRESS CO,025816109,65272,839832
2015-06-30,AMERICAN EXPRESS CO,025816109,151018,1943100
2015-06-30,AMERICAN EXPRESS CO,025816109,621343,7994634
2015-06-30,AMERICAN EXPRESS CO,025816109,9346287,120255879
2015-06-30,AMERICAN EXPRESS CO,025816109,108786,1399713
2015-06-30,BANK OF NEW YORK MELLON CORP,064058100,303640,7234700
2015-06-30,BANK OF NEW YORK MELLON CORP,064058100,75291,1793915
2015-06-30,BANK OF NEW YORK MELLON CORP,064058100,228543,5445384
2015-06-30,BANK OF NEW YORK MELLON CORP,064058100,23084,550021
2015-06-30,BANK OF NEW YORK MELLON CORP,064058100,237399,5656400
2015-06-30,CHARTER COMMUNICATIONS INC D,16117M305,280431,1637553
2015-06-30,CHARTER COMMUNICATIONS INC D,16117M305,1177708,6877125
2015-06-30,CHICAGO BRIDGE & IRON CO N V,167250109,143062,2858962
2015-06-30,CHICAGO BRIDGE & IRON CO N V,167250109,323657,6467959
2015-06-30,COCA COLA CO,191216100,31384,800000
2015-06-30,COCA COLA CO,191216100,3149510,80283200
2015-06-30,COCA COLA CO,191216100,71556,1824000
2015-06-30,COCA COLA CO,191216100,565351,14411200
2015-06-30,COCA COLA CO,191216100,717062,18278400
2015-06-30,COCA COLA CO,191216100,10980132,279891200
2015-06-30,COCA COLA CO,191216100,139345,3552000
2015-06-30,COCA COLA CO,191216100,37661,960000
2015-06-30,COSTCO WHSL CORP NEW,22160K105,585264,4333363
2015-06-30,DAVITA HEALTHCARE PARTNERS I,23918K108,1593539,20052088
2015-06-30,DAVITA HEALTHCARE PARTNERS I,23918K108,1471266,18513482
2015-06-30,DEERE & CO,244199105,96050,989700
2015-06-30,DEERE & CO,244199105,224425,2312467
2015-06-30,DEERE & CO,244199105,1359469,14007923
2015-06-30,DIRECTV,25490A309,624990,6735529
2015-06-30,DIRECTV,25490A309,1600643,17250170
2015-06-30,DIRECTV,25490A309,642717,6926575
2015-06-30,DIRECTV,25490A309,40938,441194
2015-06-30,GENERAL ELECTRIC CO,369604103,15647,588900
2015-06-30,GENERAL ELECTRIC CO,369604103,14229,535532
2015-06-30,GENERAL ELECTRIC CO,369604103,132805,4998302
2015-06-30,GENERAL ELECTRIC CO,369604103,949,35702
2015-06-30,GENERAL ELECTRIC CO,369604103,112884,4248556
2015-06-30,GENERAL ELECTRIC CO,369604103,4743,178510
2015-06-30,GENERAL MTRS CO,37045V100,375131,11255056
2015-06-30,GENERAL MTRS CO,37045V100,756758,22705000
2015-06-30,GENERAL MTRS CO,37045V100,193392,5802344
2015-06-30,GENERAL MTRS CO,37045V100,41249,1237600
2015-06-30,GOLDMAN SACHS GROUP INC,38141G104,349099,1672012
2015-06-30,GOLDMAN SACHS GROUP INC,38141G104,913658,4375968
2015-06-30,GOLDMAN SACHS GROUP INC,38141G104,1374580,6583551
2015-06-30,GRAHAM HLDGS CO,384637104,51780,48165
2015-06-30,GRAHAM HLDGS CO,384637104,63869,59410
2015-06-30,INTERNATIONAL BUSINESS MACHS,459200101,13742,84480
2015-06-30,INTERNATIONAL BUSINESS MACHS,459200101,45219,278000
2015-06-30,INTERNATIONAL BUSINESS MACHS,459200101,112168,689588
2015-06-30,INTERNATIONAL BUSINESS MACHS,459200101,77231,474800
2015-06-30,INTERNATIONAL BUSINESS MACHS,459200101,137139,843100
2015-06-30,INTERNATIONAL BUSINESS MACHS,459200101,12556563,77195147
2015-06-30,JOHNSON & JOHNSON,478160104,31879,327100
2015-06-30,KRAFT FOODS GROUP INC,50076Q106,16404,192666
2015-06-30,LEE ENTERPRISES INC,523768109,296,88863
2015-06-30,LIBERTY MEDIA CORP DELAWARE,531229102,47657,1322340
2015-06-30,LIBERTY MEDIA CORP DELAWARE,531229102,96503,2677660
2015-06-30,LIBERTY MEDIA CORP DELAWARE,531229300,94944,2644680
2015-06-30,LIBERTY MEDIA CORP DELAWARE,531229300,192256,5355320
2015-06-30,M & T BK CORP,55261F104,68212,546000
2015-06-30,M & T BK CORP,55261F104,20588,164795
2015-06-30,M & T BK CORP,55261F104,583579,4671245
2015-06-30,MASTERCARD INC,57636Q104,488878,5229756
2015-06-30,MEDIA GEN INC NEW,58441K100,76756,4646220
2015-06-30,MONDELEZ INTL INC,609207105,23779,578000
2015-06-30,MOODYS CORP,615369105,1292705,11973928
2015-06-30,MOODYS CORP,615369105,1370644,12695850
2015-06-30,NOW INC,67011P100,13135,659694
2015-06-30,NOW INC,67011P100,23213,1165875
2015-06-30,PRECISION CASTPARTS CORP,740189105,300941,1505683
2015-06-30,PRECISION CASTPARTS CORP,740189105,538671,2695109
2015-06-30,PROCTER & GAMBLE CO,742718109,24677,315400
2015-06-30,PROCTER & GAMBLE CO,742718109,1586707,20280000
2015-06-30,PROCTER & GAMBLE CO,742718109,122054,1560000
2015-06-30,PROCTER & GAMBLE CO,742718109,488218,6240000
2015-06-30,PROCTER & GAMBLE CO,742718109,488218,6240000
2015-06-30,PROCTER & GAMBLE CO,742718109,1359630,17377678
2015-06-30,PROCTER & GAMBLE CO,742718109,61027,780000
2015-06-30,RESTAURANT BRANDS INTL INC,76131D103,322425,8438225
2015-06-30,SANOFI,80105N105,20872,421400
2015-06-30,SANOFI,80105N105,25248,509742
2015-06-30,SANOFI,80105N105,8385,169300
2015-06-30,SANOFI,80105N105,138953,2805433
2015-06-30,SUNCOR ENERGY INC NEW,867224107,174722,6348894
2015-06-30,SUNCOR ENERGY INC NEW,867224107,357760,13000000
2015-06-30,SUNCOR ENERGY INC NEW,867224107,82709,3005400
2015-06-30,TORCHMARK CORP,891027104,10159,174489
2015-06-30,TORCHMARK CORP,891027104,58912,1011888
2015-06-30,TORCHMARK CORP,891027104,83798,1439325
2015-06-30,TORCHMARK CORP,891027104,217046,3728025
2015-06-30,TWENTY FIRST CENTY FOX INC,90130A101,120998,3717867
2015-06-30,TWENTY FIRST CENTY FOX INC,90130A101,81695,2510230
2015-06-30,US BANCORP DEL,902973304,26877,619275
2015-06-30,US BANCORP DEL,902973304,133238,3070000
2015-06-30,US BANCORP DEL,902973304,1033020,23802300
2015-06-30,US BANCORP DEL,902973304,50995,1175000
2015-06-30,US BANCORP DEL,902973304,550282,12679300
2015-06-30,US BANCORP DEL,902973304,182488,4204800
2015-06-30,US BANCORP DEL,902973304,132370,3050000
2015-06-30,US BANCORP DEL,902973304,1506739,34717492
2015-06-30,US BANCORP DEL,902973304,75733,1745000
2015-06-30,U S G CORP,903293405,390035,14035088
2015-06-30,U S G CORP,903293405,693831,24966928
2015-06-30,UNITED PARCEL SERVICE INC,911312106,5756,59400
2015-06-30,VERISIGN INC,92343E102,311517,5047264
2015-06-30,VERISIGN INC,92343E102,489917,7937736
2015-06-30,VERIZON COMMUNICATIONS INC,92343V104,628658,13487628
2015-06-30,VERIZON COMMUNICATIONS INC,92343V104,70535,1513300
2015-06-30,VERISK ANALYTICS INC,92345Y106,113755,1563434
2015-06-30,VIACOM INC NEW,92553P201,62477,966531
2015-06-30,VIACOM INC NEW,92553P201,302527,4680190
2015-06-30,VISA INC,92826C839,663788,9885160
2015-06-30,WABCO HLDGS INC,92927K102,264081,2134502
2015-06-30,WABCO HLDGS INC,92927K102,203234,1642693
2015-06-30,WAL MART STORES INC,931142103,21705,306000
2015-06-30,WAL MART STORES INC,931142103,121290,1710000
2015-06-30,WAL MART STORES INC,931142103,2092,29500
2015-06-30,WAL MART STORES INC,931142103,297906,4200000
2015-06-30,WAL MART STORES INC,931142103,108795,1533840
2015-06-30,WAL MART STORES INC,931142103,18158,256000
2015-06-30,WAL MART STORES INC,931142103,67100,946000
2015-06-30,WAL MART STORES INC,931142103,126894,1789000
2015-06-30,WAL MART STORES INC,931142103,325427,4588000
2015-06-30,WAL MART STORES INC,931142103,3119569,43980953
2015-06-30,WAL MART STORES INC,931142103,37948,535000
2015-06-30,WAL MART STORES INC,931142103,36245,511000
2015-06-30,WELLS FARGO & CO NEW,949746101,343034,6099470
2015-06-30,WELLS FARGO & CO NEW,949746101,925148,16450000
2015-06-30,WELLS FARGO & CO NEW,949746101,298269,5303500
2015-06-30,WELLS FARGO & CO NEW,949746101,383155,6812857
2015-06-30,WELLS FARGO & CO NEW,949746101,4209779,74853819
2015-06-30,WELLS FARGO & CO NEW,949746101,46117,820000
2015-06-30,WELLS FARGO & CO NEW,949746101,95608,1700000
2015-06-30,WELLS FARGO & CO NEW,949746101,2028532,36069200
2015-06-30,WELLS FARGO & CO NEW,949746101,577416,10267000
2015-06-30,WELLS FARGO & CO NEW,949746101,3150468,56018270
2015-06-30,WELLS FARGO & CO NEW,949746101,14031909,249500523
2015-06-30,WELLS FARGO & CO NEW,949746101,156797,2788000
2015-06-30,WELLS FARGO & CO NEW,949746101,90531,1609720
2015-06-30,WELLS FARGO & CO NEW,949746101,112480,2000000
2015-06-30,AXALTA COATING SYS LTD,G0750C108,661600,20000000
2015-06-30,LIBERTY GLOBAL PLC,G5480U104,157669,2916025
2015-06-30,LIBERTY GLOBAL PLC,G5480U104,401565,7426768
